adj.P.Val,logFC,P.Value
0.9947273519,0.0214835465,0.8663625647
0.972042696,0.0599769603,0.6681671393
0.7076291334,0.1720213441,0.1774600877
0.9432348625,0.07923665,0.5499025721
0.9973745623,0.0171555449,0.9293670584
0.7919029946,0.188536459,0.2537497864
0.8664021672,0.1290173324,0.3572358416
0.6255516997,0.6357859288,0.1246754252
0.8719120943,0.3968743194,0.3717896492
0.7262753947,0.3228715963,0.1921291382
0.9856489845,-0.0429589978,0.7616115972
0.8308476606,-0.4639426485,0.3017693001
0.8662109249,0.1242830101,0.3562193258
0.9999047411,0.0005849511,0.9975829009
0.8635630721,-0.1404242178,0.351155597
0.8963129492,-0.1533048296,0.4167223769
0.9816638864,0.0558938609,0.7286158755
0.790182289,0.1688184885,0.2510413434
0.9997483241,-0.0023165685,0.9895305522
0.8292640594,0.185844294,0.3002919827
0.9672957024,0.081636274,0.644115589
0.9749882445,0.0823083102,0.6892750521
0.9050852578,0.102672409,0.4344825843
0.9856489845,-0.0674549097,0.7589157315
0.866172165,0.0986376693,0.3558088483
0.9994796892,0.0067472584,0.9514546039
0.5939218277,0.4362973051,0.1094066525
0.9947273519,-0.0300972872,0.870248903
0.1367964419,-0.4506999481,0.0063082787
0.9947273519,-0.1011187706,0.8719433692
0.9887610293,-0.034909293,0.7806585327
0.9060811184,0.1371256618,0.4390382194
0.2742820619,0.3512618878,0.020802029
0.5390268479,0.332544989,0.0867357946
0.4680173631,-0.3664997403,0.0626269078
0.8469614709,0.1347225283,0.3250082511
0.9229793095,0.1169884405,0.4886495081
0.9935944417,-0.0917607728,0.8394685926
0.976609376,-0.2790891125,0.6955942953
0.6673702567,-0.3561761744,0.1494880692
0.7478416205,-0.225823013,0.2112722991
0.9485256906,-0.0904860234,0.5741273981
0.6962802675,0.8729850474,0.1704776265
0.9994796892,-0.0060113301,0.9685711314
0.9127830404,-0.1666606985,0.455878255
0.696,-0.2170471966,0.1701690861
0.1556604305,0.4249175127,0.0078852376
0.9816638864,-0.0698132644,0.723525691
0.1396620083,-0.4976811822,0.0065231687
0.8369942002,0.1634253286,0.309
0.9219983226,0.1661628396,0.485313355
0.9947273519,-0.0223049183,0.8671634161
0.8370788286,-0.1456068896,0.3097717288
0.9947273519,-0.1197548634,0.8862118509
0.9979970729,0.0086503432,0.9383894543
0.9894172686,-0.0320277616,0.7911444463
0.9916692318,0.02964217,0.8233934837
0.7489135062,0.1719765651,0.2121317658
0.8533284972,-0.1756022261,0.3322478784
0.9440543121,-0.0790864212,0.5545494158
0.8864395701,0.1130158349,0.4006526336
0.9914308548,-0.0326727961,0.8011313631
0.9916692318,-0.0360102992,0.8199910715
0.7061876464,0.1984804499,0.1762271223
0.6135817111,0.2056538603,0.1189767356
0.8434724601,-0.1331573494,0.3188956489
0.963890711,-0.0696892278,0.6275711863
0.9793684277,0.0476199537,0.7087776446
0.9093947342,0.1241533342,0.4461571835
0.8553683708,-0.1519460691,0.3359138946
0.6478662373,0.2106848405,0.1376208105
0.7101683142,0.2182620976,0.180294533
0.9690753961,0.0632546703,0.6559476376
0.9692813298,-0.0535176972,0.6584860698
0.9856489845,0.0457206315,0.7586910038
0.9899079886,-0.0494972014,0.7927442967
0.98,-0.0543616238,0.7110540811
0.9856489845,0.0448002173,0.7555863913
0.9757604457,-0.0703275748,0.6929110867
0.8858410166,-0.1256722879,0.3980402085
0.7540314771,-0.2016540974,0.2176544069
0.2618071186,0.3781772494,0.0190042758
0.9699656721,0.0819474497,0.6602975639
0.8179528155,-0.1459412208,0.2876277583
0.9899079886,-0.0343406184,0.7931952503
0.9394577326,-0.1330919448,0.5365620624
0.6619316038,0.2499564184,0.1463342968
0.9736117829,0.0666204437,0.675812652
0.8317532568,0.1639900714,0.3033155057
0.9359218265,-0.0849508045,0.5262882249
0.9994796892,0.0079377369,0.9594493096
0.9973745623,0.0125338101,0.922399112
0.0635675934,0.5315198674,0.0019590682
0.9449261599,0.1050711531,0.5566325862
0.6315038868,0.1586092022,0.1280279426
0.9466007376,0.0627524041,0.567146387
0.9538490493,-0.1901246977,0.591000187
0.9956129201,0.0142809571,0.9103369652
0.8917012614,0.1018808465,0.4093531317
0.8967828885,-0.1571079398,0.4188985876
0.7635022623,-0.184160355,0.2260554192
0.8986487076,-0.1659949132,0.4233911184
0.5488416562,0.2400835275,0.0903174306
0.7759470593,0.3168253489,0.2391360494
0.2885921367,-0.8282428468,0.0232252979
0.8051076029,-0.1678103472,0.2689919595
0.7108839567,-0.436508697,0.1808973987
0.9910042415,-0.0354391439,0.7988570173
0.8664021672,-0.2264378644,0.3601649066
0.9721676879,-0.2764472055,0.66904833
0.9970467288,-0.020797202,0.9182455587
0.7538461147,-0.1709173967,0.217491265
0.9739822423,0.0583460851,0.6793329529
0.5478303548,-0.4424570718,0.0900157708
0.0884810417,-0.4328346062,0.0031453713
0.9970467288,-0.0355562192,0.9185277746
0.9856489845,-0.0346436883,0.7566698972
0.9916692318,-0.0391801682,0.820185183
0.6072265226,0.2387902978,0.1158083334
0.9952331794,0.0714508649,0.9031153554
0.6753817706,-0.3837092458,0.1556364093
0.889228984,0.1274813823,0.4059837077
0.9739822423,-0.0850146752,0.6799534512
0.731,0.1963516852,0.1971832711
0.8416840846,0.1414061657,0.3166886297
0.9796622754,0.0804173108,0.7094769479
0.9950519876,0.0153118891,0.9015137106
0.9480237913,0.0700369669,0.5705742084
0.8466871702,0.1344288245,0.3237677562
0.862013176,0.2314360812,0.3479758554
0.9999047411,0.0008418521,0.994847217
0.1396620083,-0.9915520438,0.006511992
0.7301389984,-0.1980978927,0.1968938404
0.8033110034,-0.2114236642,0.266737993
0.7246160639,-0.1768518044,0.1905267488
0.762794791,0.1895885657,0.2252981918
0.5370906481,-0.2331823713,0.0858810958
0.8471748455,0.1353785511,0.3256464795
0.5155864545,-0.2554982607,0.0782719232
0.6500143213,0.2139911312,0.1386356875
0.9538490493,0.4438653534,0.5900105482
0.995,-0.0284871999,0.8761153511
0.9216576025,-0.5890464814,0.4815955395
0.6719634885,0.2842297352,0.1525659489
0.7993983455,0.1465711501,0.2628518553
0.7693091816,0.2195408596,0.2318515893
0.9747855758,0.0577080784,0.6852231344
0.0031405759,-0.7753118801,0.0000335
0.8469614709,0.1514014962,0.3245153841
0.9994796892,-0.0095219157,0.956178274
0.9841356213,-0.1459005902,0.7486992502
0.0006822712,-0.8921629696,0.00000529
0.9935944417,-0.0289034548,0.8422858292
0.9655662487,-0.0706809567,0.6313627772
0.8702602866,0.4667365522,0.3685737503
0.491288085,-0.2566111643,0.0703191547
0.7829042556,-0.1687933502,0.2452615533
0.9994796892,-0.0120867292,0.955985019
0.9964195429,-0.1253817477,0.9151597045
0.9551945206,0.1435539491,0.6003034002
0.4439490566,-0.5784364168,0.0552124707
0.9607438764,0.0802652386,0.6152054513
0.9996473392,0.0019869201,0.9874515191
0.5501652557,-0.2744347263,0.0914071324
0.0382430574,-0.8077314917,0.0009195403
0.8774144674,-0.2464006848,0.3823577514
0.7993983455,-0.1670843268,0.2627523494
0.9914308548,0.0339484448,0.8012303625
0.9644107103,0.0612616378,0.6296715332
0.8412696349,-0.1217473966,0.3152992878
0.9306000498,-0.0888083372,0.510577275
0.9050852578,-0.0917242597,0.4356980164
0.991,-0.3749276468,0.7985557188
0.2596617786,-0.5609056418,0.0187304166
0.9826403897,-0.0422305548,0.7382126063
0.9916692318,-0.0632396584,0.8097611304
0.827426074,0.1591841637,0.2978258007
0.9263641676,-0.3551539769,0.4979033869
0.9910042415,0.0582833263,0.7995771441
0.0004782828,0.6306243516,0.00000333
0.5225543688,-0.6042517001,0.0811927816
0.9916692318,0.0292191134,0.824955966
0.7277628587,-0.2023210251,0.1932303733
0.3950560202,0.3659848875,0.0434818545
0.8466540186,0.1637131259,0.3237132774
0.955153316,-0.139485327,0.5986988029
0.2934439582,0.3600126048,0.0239588446
0.7409418693,-0.1578889513,0.2042766564
0.9916692318,0.0301449843,0.8174701555
0.917929554,-0.1126106423,0.4697053352
0.8963871773,0.1506074941,0.416992474
0.9726936825,-0.0758949727,0.6711590573
0.8426009067,0.2146684293,0.3174377779
0.9259777712,0.0990905185,0.4970385143
0.9997296502,-0.0144496436,0.9883460111
0.9816638864,0.0388650288,0.7274586279
0.9434935479,0.0851707274,0.5530111312
0.9947273519,0.0224693025,0.8957139192
0.9902165516,0.0392559219,0.7952691362
0.9826403897,-0.0669225998,0.7381011069
0.9973745623,0.011459007,0.9295548335
0.9466007376,-0.0793770573,0.5672039587
0.8308476606,0.1890711574,0.3018608951
0.9973745623,-0.0240777984,0.9302795335
0.5767219728,0.3653145775,0.1025893199
0.9956129201,-0.0323715534,0.9093649641
0.6035216993,0.2085669295,0.1128880132
0.9676291867,0.0998382197,0.6456139029
0.9453307431,0.082950311,0.5591618976
0.7919029946,-0.1970411419,0.2537804356
0.8309155805,0.1447402168,0.3023525145
0.330894164,0.3603985298,0.0302796006
0.7715644696,0.1917060447,0.2349832891
0.8209691579,-0.2857995119,0.2920477194
0.1589643536,-0.4079566712,0.0081703314
0.9233941115,0.0974733353,0.4911999867
0.0182438314,0.5329238082,0.000341834
0.9994796892,0.0203377139,0.953844674
0.159732759,0.4977919545,0.0082280683
0.767612227,0.2887111027,0.2294013767
0.9875075884,0.0453027729,0.7705426053
0.6319267557,0.2600136643,0.1283571972
0.1015383088,0.4046261358,0.0038757681
0.9999047411,-0.0004460188,0.9973446464
0.9947273519,-0.0246674783,0.8848195789
0.5155864545,-0.2651466524,0.0783635037
0.8088834908,-0.1813383492,0.27315012
0.9841384795,0.0751374672,0.7488711167
0.3950560202,-0.3459944272,0.043379738
0.9173992758,0.1105384867,0.4679314167
0.8313167941,-0.9344527866,0.3027809859
0.7309395455,0.1610645597,0.1973628444
0.9320986992,0.3599009442,0.5167178925
0.5803312984,-0.2562584184,0.1042670877
0.9527037105,-0.0703604437,0.5877844162
0.9127830404,0.1892814062,0.4564542799
0.9916692318,-0.0344416194,0.8053833425
0.993985988,-0.0281472168,0.8456043888
0.1453376339,0.3566793548,0.0070410571
0.9935944417,-0.0365852781,0.8365167879
0.8453987714,0.1300358609,0.3218523134
0.5249205977,-0.2978112936,0.0819095244
0.5433916181,0.4398707652,0.088528127
0.0079662273,2.7956225058,0.0001130559
0.9528840505,-0.8616975136,0.5882533682
0.7526827537,0.293502388,0.2157187171
0.9404672888,0.1200150687,0.5413570615
0.9887610293,0.2326523898,0.7813015312
0.9726936825,-0.0885055701,0.6730561608
0.3025632605,0.4082584018,0.0257538788
0.0444477411,0.5494350137,0.0011509894
0.9253540343,0.8797739758,0.4959083435
0.9916692318,0.0625591418,0.8094752978
0.000000086,1.3604778448,2.21E-10
0.9856489845,0.2916489683,0.7600469869
0.3055063455,0.3131166773,0.0262573217
0.9836164678,0.0473381721,0.745943959
0.9950519876,0.0169290637,0.901369759
0.9872669646,0.0329248271,0.7694759986
0.9832003854,-0.0397069952,0.7448043723
0.8462048145,-0.2526174963,0.322705934
0.9973745623,-0.0117729591,0.9301004152
0.6400602407,0.237019841,0.1313088941
0.8793500031,-0.197286337,0.3870365323
0.9672002827,-0.0655703254,0.6426721445
0.7907746318,0.143033685,0.252199376
0.9749882445,-0.058327564,0.687244458
0.9952331794,0.0146082131,0.9035903347
0.0424592509,0.49629829,0.0010712292
0.4792389072,0.4657002798,0.0657099071
0.9332418468,0.2160046218,0.5187799918
0.4024023364,-0.2933778681,0.0451992355
0.2346440315,0.459014095,0.0157325266
0.9692813298,0.0910613756,0.6579443944
0.7282271774,0.2243634204,0.1939814093
0.9073667421,0.1130245439,0.4412273036
0.9132797581,0.1042191212,0.4581521199
0.988269408,-0.0356621339,0.7739993904
0.9664389209,-0.5283049902,0.6375333119
0.988269408,0.0396941422,0.7736244336
0.695,0.2631929245,0.169
0.0179888824,1.6239144741,0.0003330617
0.869325085,-0.2715490561,0.3653956497
0.44190292,-0.3310879581,0.0543925729
0.6919654019,-0.2241387933,0.167851199
0.4672943412,-0.3232322975,0.0623397507
0.9092509847,-0.3408856586,0.4455178731
0.4919703322,0.3571297973,0.0706322182
0.9994796892,-0.0065846228,0.9599529978
0.8487662998,0.163889323,0.3275980946
0.819491514,-0.4045333899,0.2906293841
0.766373546,0.500767718,0.228428809
0.9769971693,-0.0826134965,0.698557928
0.9592546886,-0.221541632,0.6106759136
0.1880266187,-0.419177122,0.0108801816
0.4208872233,-0.3023918789,0.0489795194
0.6844078412,0.2574253706,0.1621979677
0.5576929741,1.0498081473,0.094723611
0.776242906,0.4413500241,0.239303876
0.9955724513,0.0235770629,0.90796522
0.9160752883,0.1024092308,0.4645825613
0.7811591173,0.2448341201,0.2436735116
0.4668537807,0.4214177329,0.0621974579
0.0088698111,-0.6549462638,0.0001340088
0.0182047804,0.6253038634,0.0003397555
0.7405873134,0.1590662605,0.2035950477
0.9061793219,0.126544071,0.4396605338
0.8624073806,-0.1701242791,0.3495877981
0.9985572016,-0.0143994825,0.9425011367
0.4801388129,-0.4562171444,0.0660019427
0.96628347,0.075142449,0.6337974068
0.9830961358,-0.0487620799,0.7425946311
0.9973745623,0.0220743498,0.9247690104
0.6504723484,0.7396864314,0.1388792376
0.9856489845,-0.0457973891,0.756665223
0.7794141042,0.1774418216,0.2423595353
0.0532502172,-0.4964040166,0.001519632
0.9947273519,-0.0238911888,0.8601250483
0.9935944417,-0.0296905834,0.8358586993
0.4259037402,0.2593582331,0.0503143763
0.9907892138,-0.0383857566,0.7966964726
0.9910042415,-0.0378877177,0.7995056359
0.9947273519,-0.0333678672,0.8648069579
0.0013883492,0.6321191771,0.0000127
0.9916692318,-0.041543261,0.8151637003
0.9676350952,-0.1679704976,0.6471464933
0.9438903197,-0.2084342139,0.5540540432
0.9816301632,-0.0480911435,0.7200605963
0.7576212981,0.3059126802,0.2207702627
0.9875923885,0.2074341428,0.771059487
0.9914126779,0.0984984696,0.8005116488
0.9181615342,-0.1170600215,0.4705071012
0.2618071186,-1.0930713577,0.0189717151
0.5249205977,0.4813026446,0.0819424789
0.4114581627,-0.4864080245,0.0469071244
0.7497339972,0.2197018845,0.2125845804
0.870312777,0.1985690056,0.3697341118
0.2720570838,-0.6547496187,0.0204341422
0.9739822423,0.0893819608,0.6775012612
0.955153316,0.1588278974,0.5989001485
0.6546596376,-0.3326188099,0.1423101247
0.9260483072,0.1310913446,0.4971919888
0.7852873033,0.1877167137,0.2468223054
0.8103149244,0.1758003521,0.2749448449
0.9749882445,0.0741107828,0.6908314836
0.680066034,0.397008221,0.1593679668
0.7285460507,0.232884088,0.1950678993
0.9784968576,0.0639259596,0.7053784743
0.5294408888,0.2377791934,0.0837004901
0.8161044821,-0.2507592264,0.2834647493
0.9609013862,-0.1910902875,0.618785907
0.6600313983,-0.5316640591,0.1454628668
0.9947273519,-0.1251277609,0.8783104094
0.9950519876,0.0180249404,0.9021895766
0.5540164753,0.2271488115,0.0932752138
0.9995327291,-0.0059736643,0.9735900132
0.8664021672,-0.2007233614,0.3600827108
0.6764857034,0.2729991111,0.1563792862
0.7249157689,1.4117047319,0.1908203535
0.6919654019,0.2229091727,0.1679765085
0.714366633,0.2150441268,0.1831239044
0.9999047411,-0.000053,0.9997029231
0.8124312142,0.1613626141,0.2794926522
0.9739822423,-0.2464869062,0.6786008314
0.6366646602,-0.3345282662,0.1297910725
0.9916692318,-0.0300359857,0.8177171394
0.9916692318,0.0371480909,0.8066208527
0.997,-0.0120538235,0.9253325705
0.9816638864,-0.1284887608,0.7247509792
0.83591155,-0.1851247831,0.3083234045
0.9955724513,0.0525125669,0.9085680282
0.9999047411,-0.0073116161,0.9937340539
0.6056820495,-0.3839301639,0.1142968501
0.9816638864,0.0453120886,0.7289644052
0.9951831784,-0.0261433211,0.9029073806
0.9973745623,-0.0270266739,0.9297139943
0.996929896,0.0418656122,0.9173389193
0.9419582795,-0.089331645,0.5437165126
0.9994796892,-0.008118066,0.94830646
0.3807427354,-0.4221034677,0.0401438739
0.7806136217,0.2026287221,0.2433491857
0.9995327291,-0.002745359,0.9845673938
0.9664389209,0.7087647215,0.6360938619
0.7436266004,-0.2176535919,0.2061840469
0.4976306793,0.2125583587,0.0720623473
0.8466118483,-0.9974928243,0.3233704914
0.0088698111,0.6275946978,0.0001339113
0.9997296502,0.0069619194,0.9887579529
0.0342627942,0.5049694198,0.0007849282
0.8167752369,0.1509310638,0.2867514547
0.9947273519,-0.0673676114,0.9005743256
0.9692813298,-0.079745135,0.658114991
0.9935944417,0.0310493388,0.8428863608
0.9712232698,0.0519115372,0.6644381016
0.9914308548,0.0470434484,0.800683918
0.6035216993,-0.2395613787,0.1128631836
0.9947273519,0.0232865944,0.8636664766
0.9887610293,-0.0690619816,0.7844227638
0.7148837492,0.1921782617,0.1835741276
0.0603033522,0.6211774258,0.0017923678
0.9739822423,-0.0535308157,0.6795823088
0.9745806468,-0.0880472164,0.6839686858
0.9826403897,-0.0679858019,0.7390450472
0.9916692318,0.1206235818,0.8090119868
0.4134006592,-0.410474941,0.0474551463
0.9791346901,0.2181141383,0.7074420585
0.9947273519,-0.0320571517,0.8700329915
0.9816638864,0.0589154257,0.729256325
0.1337468538,-1.0085708348,0.0060553898
0.9947273519,-0.0247409222,0.8911062155
0.9999047411,0.0039316156,0.9936231699
0.889228984,1.0036767468,0.4055544677
0.9548254826,-0.2439215574,0.5948189845
0.9950519876,0.0383853679,0.9017581127
0.7923443405,-0.5199757429,0.2539695595
0.5501652557,-1.6718198735,0.0915338566
0.9973745623,0.0966143775,0.9200781436
0.9916692318,-0.0319952852,0.8141183478
0.9201793904,-0.422813922,0.4764882583
0.2006750394,0.4725273413,0.0120480324
0.9229994355,-0.2691864841,0.4887524666
0.9109428794,-0.1432605561,0.4511159875
0.9973745623,0.055565964,0.9273132335
0.6203455486,0.2195088549,0.1221456526
0.4553006802,0.2501956802,0.0583403567
0.8330466405,-0.1487517691,0.3044208884
0.8966765934,0.1125280638,0.4187085702
0.8677891539,0.1754734823,0.3634133444
0.7958136239,-0.1799288175,0.2573997754
0.9973745623,0.0477843553,0.9285399831
0.8038712996,-0.3422962674,0.2677911703
0.9791337134,-0.1189698373,0.7073025259
0.9994796892,-0.0123811867,0.9482246189
0.9995327291,-0.0169338075,0.9835275834
0.9990969891,-0.0087878218,0.943651891
0.9947273519,0.0817777246,0.8832736602
0.4488539146,0.2818179493,0.0563117309
0.7466746427,0.1909837729,0.2098009176
0.9970467288,-0.0134054357,0.918720669
0.8438902659,0.1245643545,0.3201379673
0.9916692318,-0.0370650116,0.8136817743
0.3546820696,0.432896201,0.0349183394
0.9453307431,0.109835073,0.5589134577
0.3834590131,1.9536363123,0.0410835419
0.8319125689,0.6355717001,0.3034546292
0.9916692318,0.0982581019,0.8256128881
0.9592546886,-0.5381278047,0.6106727788
0.9947273519,0.0236839256,0.8888737539
0.6599771286,-0.437067419,0.1453484772
0.0040803718,0.6513031128,0.0000479
0.60553128,0.2467957321,0.1138297651
0.3710057188,0.2708150183,0.0383332351
0.917929554,-0.0990179485,0.4700066947
0.8434724601,0.2444688305,0.3189976584
0.917929554,0.1917080837,0.4698871339
0.8719120943,0.1408720774,0.3717633764
0.8933843273,-0.1014741409,0.4122476518
0.7704470386,0.2091354373,0.2330287613
0.9826403897,0.0521314852,0.7390677676
0.9626055499,0.0732316334,0.6253840047
0.7327614274,-0.2581423138,0.1990446156
0.9887118626,0.0653161776,0.7775811213
0.9819264495,0.0488692517,0.7340294043
0.8180281249,-0.1735111911,0.2882017456
0.3732586373,0.2976065928,0.0388665185
0.3173658106,0.2734676504,0.0282052544
0.9818714222,0.079781878,0.7329249677
0.9973745623,-0.0567930975,0.9210523971
0.3572736156,0.7185683011,0.0353851522
0.9995327291,-0.0035351842,0.9787129355
0.7216378955,0.2128340451,0.1881599942
0.9947273519,0.0800660865,0.8883456109
0.8504267752,0.1594006267,0.3299004232
0.8370788286,0.1485652688,0.3101081489
0.8436662143,0.1259507485,0.3195301437
0.9941325127,0.0227063514,0.8479873662
0.9841667589,0.0365633035,0.7503762821
0.8056915161,-0.1645547442,0.2699331797
0.9769971693,-0.0588438136,0.698614032
0.7937646405,0.155039123,0.2553992036
0.9816638864,-0.1729870273,0.7257160055
0.8669358714,0.1907731513,0.361164744
0.795631828,0.1609843374,0.2572624095
0.5894392589,-0.4724572802,0.1075175277
0.5083268861,0.4507968408,0.075619083
0.9603574866,-0.0660314088,0.6139910782
0.5888144662,0.2334635367,0.1073182401
0.9744544971,0.0738577094,0.6808287542
0.8639891672,0.1828136129,0.3523876483
0.9947273519,-0.1162493573,0.869675185
0.5381071083,0.2315642974,0.0862281696
0.8082017692,-0.6638442426,0.2725259041
0.9227572894,0.0879786871,0.4883952869
